policy_id,region_code,current_rain,claim_probability,risk_tier,final_premium
POL054673,C5,5.8,0.5824958393384088,High Risk,68249.58393384087
POL049357,C8,0.0,0.01,Low Risk,11000.0
POL051174,C10,0.0,0.01,Low Risk,11000.0
POL049368,C10,0.0,0.0,Low Risk,10000.0
POL030490,C11,0.0,0.0,Low Risk,10000.0
POL050823,C12,0.0,0.06,Moderate,16000.0
POL009126,C8,0.0,0.01,Low Risk,11000.0
POL030269,C9,0.0,0.63,High Risk,73000.0
POL011900,C8,0.0,0.0,Low Risk,10000.0
POL040248,C3,0.0,0.0,Low Risk,10000.0
POL025239,C8,0.0,0.07,Moderate,17000.0
POL052552,C14,0.0,0.0,Low Risk,10000.0
POL030267,C8,0.0,0.04,Low Risk,14000.0
POL057197,C13,0.0,0.72,High Risk,82000.0
POL024524,C8,0.0,0.0,Low Risk,10000.0
POL002181,C3,0.0,0.0,Low Risk,10000.0
POL031823,C3,0.0,0.07,Moderate,17000.0
POL053539,C7,0.0,0.0,Low Risk,10000.0
POL014472,C2,0.0,0.02,Low Risk,12000.0
POL049538,C5,5.8,0.0,Low Risk,10000.0
POL038565,C2,0.0,0.0,Low Risk,10000.0
POL056839,C7,0.0,0.0,Low Risk,10000.0
POL045985,C7,0.0,0.05,Low Risk,15000.0
POL038739,C3,0.0,0.0,Low Risk,10000.0
POL023985,C13,0.0,0.09,Moderate,19000.0
POL046930,C2,0.0,0.03,Low Risk,13000.0
POL046675,C14,0.0,0.0,Low Risk,10000.0
POL018791,C5,5.8,0.02,Low Risk,12000.0
POL050664,C14,0.0,0.07,Moderate,17000.0
POL027930,C7,0.0,0.1,Moderate,20000.0
POL006246,C8,0.0,0.04,Low Risk,14000.0
POL011602,C2,0.0,0.04,Low Risk,14000.0
POL044123,C5,5.8,0.0,Low Risk,10000.0
POL011680,C15,0.0,0.0,Low Risk,10000.0
POL012019,C9,0.0,0.02,Low Risk,12000.0
POL038320,C8,0.0,0.02,Low Risk,12000.0
POL051948,C8,0.0,0.2380811981311202,High Risk,33808.11981311202
POL028572,C8,0.0,0.0,Low Risk,10000.0
POL053040,C5,5.8,0.01,Low Risk,11000.0
POL011953,C2,0.0,0.52,High Risk,62000.0
POL011977,C11,0.0,0.02,Low Risk,12000.0
POL035589,C15,0.0,0.0,Low Risk,10000.0
POL047983,C14,0.0,0.04,Low Risk,14000.0
POL010671,C9,0.0,0.01,Low Risk,11000.0
POL042087,C4,0.0,0.0,Low Risk,10000.0
POL007233,C8,0.0,0.02,Low Risk,12000.0
POL049081,C12,0.0,0.0,Low Risk,10000.0
POL030446,C3,0.0,0.0,Low Risk,10000.0
POL053481,C2,0.0,0.09,Moderate,19000.0
POL017353,C8,0.0,0.01,Low Risk,11000.0
POL030158,C5,5.8,0.0,Low Risk,10000.0
POL057023,C8,0.0,0.0,Low Risk,10000.0
POL009188,C8,0.0,0.0,Low Risk,10000.0
POL036844,C17,0.0,0.0,Low Risk,10000.0
POL005112,C13,0.0,0.1,Moderate,20000.0
POL038699,C7,0.0,0.0,Low Risk,10000.0
POL041588,C19,0.2,0.0,Low Risk,10000.0
POL000131,C1,12.5,0.0,Low Risk,10000.0
POL019073,C5,5.8,0.0,Low Risk,10000.0
POL027494,C13,0.0,0.01,Low Risk,11000.0
POL044696,C5,5.8,0.0,Low Risk,10000.0
POL007190,C5,5.8,0.04,Low Risk,14000.0
POL025785,C3,0.0,0.07,Moderate,17000.0
POL032078,C9,0.0,0.01,Low Risk,11000.0
POL030628,C2,0.0,0.07,Moderate,17000.0
POL034531,C5,5.8,0.03,Low Risk,13000.0
POL041821,C13,0.0,0.02,Low Risk,12000.0
POL006617,C10,0.0,0.6103274682758532,High Risk,71032.74682758532
POL058441,C5,5.8,0.0,Low Risk,10000.0
POL044628,C3,0.0,0.0,Low Risk,10000.0
POL042921,C8,0.0,0.0,Low Risk,10000.0
POL056382,C7,0.0,0.0,Low Risk,10000.0
POL049898,C8,0.0,0.02,Low Risk,12000.0
POL004404,C13,0.0,0.0,Low Risk,10000.0
POL052435,C8,0.0,0.13,Moderate,23000.0
POL012451,C8,0.0,0.0,Low Risk,10000.0
POL048392,C14,0.0,0.01,Low Risk,11000.0
POL019178,C10,0.0,0.09,Moderate,19000.0
POL008259,C22,0.9,0.01,Low Risk,11000.0
POL021175,C3,0.0,0.01,Low Risk,11000.0
POL030395,C8,0.0,0.05,Low Risk,15000.0
POL045928,C5,5.8,0.01,Low Risk,11000.0
POL008509,C5,5.8,0.0,Low Risk,10000.0
POL010029,C13,0.0,0.01,Low Risk,11000.0
POL017896,C2,0.0,0.03,Low Risk,13000.0
POL000788,C9,0.0,0.04,Low Risk,14000.0
POL037548,C8,0.0,0.04,Low Risk,14000.0
POL015390,C2,0.0,0.02,Low Risk,12000.0
POL028315,C8,0.0,0.06,Moderate,16000.0
POL020682,C8,0.0,0.07,Moderate,17000.0
POL028339,C3,0.0,0.01,Low Risk,11000.0
POL044270,C5,5.8,0.0,Low Risk,10000.0
POL025977,C1,12.5,0.0,Low Risk,10000.0
POL015914,C3,0.0,0.0,Low Risk,10000.0
POL011591,C5,5.8,0.0,Low Risk,10000.0
POL031834,C10,0.0,0.01,Low Risk,11000.0
POL047749,C9,0.0,0.0,Low Risk,10000.0
POL012999,C13,0.0,0.03,Low Risk,13000.0
POL011227,C6,0.1,0.01,Low Risk,11000.0
POL012649,C5,5.8,0.01,Low Risk,11000.0
POL036834,C3,0.0,0.07,Moderate,17000.0
POL030823,C8,0.0,0.0,Low Risk,10000.0
POL023916,C21,0.0,0.1387207987540801,Moderate,23872.079875408013
POL020431,C9,0.0,0.02,Low Risk,12000.0
POL001143,C1,12.5,0.0,Low Risk,10000.0
POL045499,C8,0.0,0.01,Low Risk,11000.0
POL026193,C2,0.0,0.00936039937704,Low Risk,10936.039937704001
POL000449,C10,0.0,0.01,Low Risk,11000.0
POL022635,C5,5.8,0.0,Low Risk,10000.0
POL000074,C13,0.0,0.01,Low Risk,11000.0
POL054947,C3,0.0,0.17,High Risk,27000.0
POL020245,C13,0.0,0.02,Low Risk,12000.0
POL003480,C10,0.0,0.05,Low Risk,15000.0
POL008913,C13,0.0,0.0,Low Risk,10000.0
POL038021,C2,0.0,0.05,Low Risk,15000.0
POL009457,C13,0.0,0.01,Low Risk,11000.0
POL020438,C8,0.0,0.0,Low Risk,10000.0
POL028748,C8,0.0,0.0,Low Risk,10000.0
POL055332,C8,0.0,0.03,Low Risk,13000.0
POL031438,C13,0.0,0.02,Low Risk,12000.0
POL053275,C5,5.8,0.09,Moderate,19000.0
POL040792,C5,5.8,0.0,Low Risk,10000.0
POL023477,C8,0.0,0.0,Low Risk,10000.0
POL055650,C8,0.0,0.1,Moderate,20000.0
POL001858,C2,0.0,0.05,Low Risk,15000.0
POL009440,C9,0.0,0.0,Low Risk,10000.0
POL026725,C5,5.8,0.0,Low Risk,10000.0
POL007570,C14,0.0,0.02,Low Risk,12000.0
POL026701,C7,0.0,0.02,Low Risk,12000.0
POL010598,C3,0.0,0.04,Low Risk,14000.0
POL006650,C3,0.0,0.08,Moderate,18000.0
POL033353,C8,0.0,0.0,Low Risk,10000.0
POL017667,C2,0.0,0.0,Low Risk,10000.0
POL026082,C14,0.0,0.0,Low Risk,10000.0
POL043259,C3,0.0,0.1620724606859753,High Risk,26207.24606859753
POL000280,C8,0.0,0.0,Low Risk,10000.0
POL029467,C2,0.0,0.02,Low Risk,12000.0
POL007480,C5,5.8,0.0,Low Risk,10000.0
POL011167,C20,2.7,0.6,High Risk,70000.0
POL019773,C2,0.0,0.67,High Risk,77000.0
POL055494,C13,0.0,0.03,Low Risk,13000.0
POL002208,C5,5.8,0.6057855595083592,High Risk,70578.55595083591
POL016250,C8,0.0,0.07,Moderate,17000.0
POL057850,C7,0.0,0.0993603993770401,Moderate,19936.03993770401
POL002725,C13,0.0,0.01,Low Risk,11000.0
POL008888,C7,0.0,0.03,Low Risk,13000.0
POL025809,C5,5.8,0.0,Low Risk,10000.0
POL022384,C9,0.0,0.0,Low Risk,10000.0
POL000947,C2,0.0,0.01,Low Risk,11000.0
POL018203,C8,0.0,0.0,Low Risk,10000.0
POL019521,C8,0.0,0.0,Low Risk,10000.0
POL045418,C9,0.0,0.02,Low Risk,12000.0
POL042273,C8,0.0,0.0,Low Risk,10000.0
POL054683,C2,0.0,0.03,Low Risk,13000.0
POL007061,C2,0.0,0.0,Low Risk,10000.0
POL007967,C7,0.0,0.03,Low Risk,13000.0
POL041357,C10,0.0,0.01,Low Risk,11000.0
POL007262,C18,0.7,0.01,Low Risk,11000.0
POL036247,C8,0.0,0.09,Moderate,19000.0
POL010468,C7,0.0,0.68,High Risk,78000.0
POL028919,C8,0.0,0.04,Low Risk,14000.0
POL014206,C3,0.0,0.0,Low Risk,10000.0
POL044026,C8,0.0,0.0,Low Risk,10000.0
POL021491,C1,12.5,0.02,Low Risk,12000.0
POL004178,C8,0.0,0.01,Low Risk,11000.0
POL028009,C2,0.0,0.0,Low Risk,10000.0
POL004860,C3,0.0,0.05,Low Risk,15000.0
POL006029,C9,0.0,0.63,High Risk,73000.0
POL031416,C5,5.8,0.0,Low Risk,10000.0
POL013643,C5,5.8,0.0,Low Risk,10000.0
POL003762,C12,0.0,0.0,Low Risk,10000.0
POL043539,C8,0.0,0.0,Low Risk,10000.0
POL011483,C10,0.0,0.01,Low Risk,11000.0
POL042702,C5,5.8,0.03,Low Risk,13000.0
POL006794,C2,0.0,0.01,Low Risk,11000.0
POL050851,C5,5.8,0.04,Low Risk,14000.0
POL001540,C14,0.0,0.09,Moderate,19000.0
POL042056,C14,0.0,0.0,Low Risk,10000.0
POL002514,C2,0.0,0.06,Moderate,16000.0
POL046054,C3,0.0,0.17,High Risk,27000.0
POL013227,C11,0.0,0.02,Low Risk,12000.0
POL053211,C9,0.0,0.028390433346578,Low Risk,12839.043334657801
POL058369,C14,0.0,0.0,Low Risk,10000.0
POL023167,C14,0.0,0.02,Low Risk,12000.0
POL058265,C9,0.0,0.11,Moderate,21000.0
POL040728,C5,5.8,0.0,Low Risk,10000.0
POL052583,C8,0.0,0.01,Low Risk,11000.0
POL020025,C8,0.0,0.01,Low Risk,11000.0
POL046152,C8,0.0,0.03,Low Risk,13000.0
POL005134,C19,0.2,0.05,Low Risk,15000.0
POL029176,C19,0.2,0.0,Low Risk,10000.0
POL029337,C8,0.0,0.02,Low Risk,12000.0
POL000519,C2,0.0,0.68,High Risk,78000.0
POL028896,C7,0.0,0.01,Low Risk,11000.0
POL043267,C11,0.0,0.0,Low Risk,10000.0
POL056715,C8,0.0,0.03,Low Risk,13000.0
POL050902,C9,0.0,0.01,Low Risk,11000.0
POL039208,C2,0.0,0.04,Low Risk,14000.0
POL026650,C10,0.0,0.02,Low Risk,12000.0
POL034674,C17,0.0,0.02,Low Risk,12000.0
POL005749,C5,5.8,0.0,Low Risk,10000.0
POL019922,C10,0.0,0.01,Low Risk,11000.0
POL052717,C21,0.0,0.12,Moderate,22000.0
POL003857,C10,0.0,0.02,Low Risk,12000.0
POL057022,C3,0.0,0.0,Low Risk,10000.0
POL026015,C13,0.0,0.04,Low Risk,14000.0
POL003174,C9,0.0,0.0,Low Risk,10000.0
POL040473,C2,0.0,0.19,High Risk,29000.0
POL000791,C3,0.0,0.0,Low Risk,10000.0
POL016019,C4,0.0,0.0,Low Risk,10000.0
POL037669,C8,0.0,0.04,Low Risk,14000.0
POL027311,C10,0.0,0.0187976980609973,Low Risk,11879.76980609973
POL057785,C21,0.0,0.0,Low Risk,10000.0
POL025020,C2,0.0,0.06,Moderate,16000.0
POL049551,C7,0.0,0.01,Low Risk,11000.0
POL027919,C5,5.8,0.6057855595083592,High Risk,70578.55595083591
POL056791,C3,0.0,0.0,Low Risk,10000.0
POL005764,C10,0.0,0.64,High Risk,74000.0
POL037929,C10,0.0,0.14,Moderate,24000.000000000004
POL047401,C8,0.0,0.04,Low Risk,14000.0
POL010996,C13,0.0,0.05,Low Risk,15000.0
POL043060,C5,5.8,0.71,High Risk,81000.0
POL024054,C8,0.0,0.01,Low Risk,11000.0
POL000900,C8,0.0,0.01,Low Risk,11000.0
POL026097,C3,0.0,0.0,Low Risk,10000.0
POL034582,C8,0.0,0.0,Low Risk,10000.0
POL021866,C14,0.0,0.02,Low Risk,12000.0
POL029956,C22,0.9,0.04,Low Risk,14000.0
POL014740,C8,0.0,0.0,Low Risk,10000.0
POL057349,C2,0.0,0.0,Low Risk,10000.0
POL008783,C8,0.0,0.04,Low Risk,14000.0
POL025795,C13,0.0,0.01,Low Risk,11000.0
POL042629,C13,0.0,0.01,Low Risk,11000.0
POL047620,C8,0.0,0.8,High Risk,90000.0
POL019153,C3,0.0,0.0,Low Risk,10000.0
POL000297,C8,0.0,0.53,High Risk,63000.00000000001
POL021191,C8,0.0,0.01,Low Risk,11000.0
POL051538,C2,0.0,0.0,Low Risk,10000.0
POL017697,C5,5.8,0.01,Low Risk,11000.0
POL039545,C8,0.0,0.0,Low Risk,10000.0
POL034703,C8,0.0,0.01,Low Risk,11000.0
POL057946,C12,0.0,0.02,Low Risk,12000.0
POL054057,C1,12.5,0.02,Low Risk,12000.0
POL026265,C6,0.1,0.01,Low Risk,11000.0
POL036411,C14,0.0,0.0,Low Risk,10000.0
POL007148,C8,0.0,0.01,Low Risk,11000.0
POL034136,C9,0.0,0.0,Low Risk,10000.0
POL006410,C1,12.5,0.0,Low Risk,10000.0
POL004065,C3,0.0,0.01,Low Risk,11000.0
POL054654,C2,0.0,0.62,High Risk,72000.0
POL040631,C3,0.0,0.04,Low Risk,14000.0
POL058283,C2,0.0,0.55,High Risk,65000.0
POL030732,C11,0.0,0.04,Low Risk,14000.0
POL038177,C8,0.0,0.02,Low Risk,12000.0
POL014151,C3,0.0,0.65,High Risk,75000.0
POL023529,C3,0.0,0.6565553895473084,High Risk,75655.53895473083
POL001381,C14,0.0,0.0,Low Risk,10000.0
POL014633,C10,0.0,0.15,Moderate,25000.0
POL031914,C5,5.8,0.0,Low Risk,10000.0
POL020167,C1,12.5,0.0,Low Risk,10000.0
POL034723,C21,0.0,0.1296696345924979,Moderate,22966.963459249793
POL054423,C9,0.0,0.04,Low Risk,14000.0
POL008729,C8,0.0,0.24,High Risk,34000.0
POL027610,C5,5.8,0.01,Low Risk,11000.0
POL035996,C8,0.0,0.0,Low Risk,10000.0
POL049174,C7,0.0,0.0,Low Risk,10000.0
POL041389,C8,0.0,0.01,Low Risk,11000.0
POL030599,C19,0.2,0.0,Low Risk,10000.0
POL019600,C14,0.0,0.0298320429360553,Low Risk,12983.20429360553
POL033755,C7,0.0,0.01,Low Risk,11000.0
POL017647,C8,0.0,0.03,Low Risk,13000.0
POL050734,C2,0.0,0.01,Low Risk,11000.0
POL040838,C10,0.0,0.0,Low Risk,10000.0
POL001394,C10,0.0,0.02,Low Risk,12000.0
POL042392,C1,12.5,0.0,Low Risk,10000.0
POL007177,C8,0.0,0.01,Low Risk,11000.0
POL018384,C3,0.0,0.08,Moderate,18000.0
POL049008,C6,0.1,0.01,Low Risk,11000.0
POL044097,C8,0.0,0.1,Moderate,20000.0
POL027444,C12,0.0,0.0,Low Risk,10000.0
POL046015,C8,0.0,0.67,High Risk,77000.0
POL018041,C10,0.0,0.76,High Risk,86000.0
POL022646,C8,0.0,0.11,Moderate,21000.0
POL024150,C14,0.0,0.02,Low Risk,12000.0
POL027605,C15,0.0,0.05,Low Risk,15000.0
POL037323,C5,5.8,0.18,High Risk,28000.0
POL017636,C2,0.0,0.0,Low Risk,10000.0
POL026451,C12,0.0,0.01,Low Risk,11000.0
POL021104,C3,0.0,0.01,Low Risk,11000.0
POL033634,C2,0.0,0.0,Low Risk,10000.0
POL035542,C5,5.8,0.0,Low Risk,10000.0
POL056314,C8,0.0,0.04,Low Risk,14000.0
POL023327,C2,0.0,0.03,Low Risk,13000.0
POL003630,C9,0.0,0.02,Low Risk,12000.0
POL025970,C3,0.0,0.0,Low Risk,10000.0
POL042354,C13,0.0,0.17,High Risk,27000.0
POL018002,C1,12.5,0.03,Low Risk,13000.0
POL054881,C5,5.8,0.15,Moderate,25000.0
POL023211,C14,0.0,0.02,Low Risk,12000.0
POL040686,C12,0.0,0.03,Low Risk,13000.0
POL041672,C5,5.8,0.0,Low Risk,10000.0
POL006375,C3,0.0,0.0,Low Risk,10000.0
POL024927,C4,0.0,0.02,Low Risk,12000.0
POL045008,C10,0.0,0.03,Low Risk,13000.0
POL005640,C8,0.0,0.0,Low Risk,10000.0
POL002153,C8,0.0,0.06,Moderate,16000.0
POL002076,C11,0.0,0.0,Low Risk,10000.0
POL004809,C14,0.0,0.04,Low Risk,14000.0
POL008799,C13,0.0,0.02,Low Risk,12000.0
POL025469,C13,0.0,0.02,Low Risk,12000.0
POL035170,C3,0.0,0.01,Low Risk,11000.0
POL002407,C7,0.0,0.01,Low Risk,11000.0
POL049931,C4,0.0,0.0,Low Risk,10000.0
POL009194,C2,0.0,0.0,Low Risk,10000.0
POL005895,C2,0.0,0.12,Moderate,22000.0
POL047768,C9,0.0,0.03,Low Risk,13000.0
POL053623,C14,0.0,0.0496696345924979,Low Risk,14966.96345924979
POL052949,C5,5.8,0.02,Low Risk,12000.0
POL012668,C5,5.8,0.0,Low Risk,10000.0
POL056843,C5,5.8,0.0,Low Risk,10000.0
POL050352,C3,0.0,0.06,Moderate,16000.0
POL053612,C14,0.0,0.0,Low Risk,10000.0
POL027655,C3,0.0,0.57,High Risk,67000.0
POL045866,C8,0.0,0.63,High Risk,73000.0
POL021248,C8,0.0,0.01,Low Risk,11000.0
POL014156,C3,0.0,0.0,Low Risk,10000.0
POL009025,C8,0.0,0.05,Low Risk,15000.0
POL055735,C2,0.0,0.0,Low Risk,10000.0
POL032299,C14,0.0,0.15,Moderate,25000.0
POL004600,C14,0.0,0.0,Low Risk,10000.0
POL044569,C22,0.9,0.01,Low Risk,11000.0
POL049319,C12,0.0,0.0,Low Risk,10000.0
POL058034,C2,0.0,0.01,Low Risk,11000.0
POL049671,C2,0.0,0.01,Low Risk,11000.0
POL057495,C13,0.0,0.03,Low Risk,13000.0
POL018420,C3,0.0,0.01,Low Risk,11000.0
POL011739,C3,0.0,0.0,Low Risk,10000.0
POL038166,C5,5.8,0.0,Low Risk,10000.0
POL039207,C3,0.0,0.0,Low Risk,10000.0
POL028349,C3,0.0,0.03,Low Risk,13000.0
POL011044,C2,0.0,0.02,Low Risk,12000.0
POL047727,C5,5.8,0.01,Low Risk,11000.0
POL051575,C14,0.0,0.02,Low Risk,12000.0
POL029909,C12,0.0,0.01,Low Risk,11000.0
POL002157,C10,0.0,0.0,Low Risk,10000.0
POL054478,C2,0.0,0.67,High Risk,77000.0
POL044987,C8,0.0,0.0,Low Risk,10000.0
POL055035,C8,0.0,0.03,Low Risk,13000.0
POL036578,C3,0.0,0.08,Moderate,18000.0
POL032943,C14,0.0,0.01,Low Risk,11000.0
POL036868,C3,0.0,0.03,Low Risk,13000.0
POL004225,C2,0.0,0.01,Low Risk,11000.0
POL013142,C9,0.0,0.0,Low Risk,10000.0
POL006023,C9,0.0,0.0090703299429421,Low Risk,10907.03299429421
POL005276,C2,0.0,0.67,High Risk,77000.0
POL057407,C10,0.0,0.0,Low Risk,10000.0
POL047205,C7,0.0,0.0,Low Risk,10000.0
POL055208,C3,0.0,0.63,High Risk,73000.0
POL034893,C4,0.0,0.0,Low Risk,10000.0
POL027884,C2,0.0,0.05,Low Risk,15000.0
POL018276,C8,0.0,0.03,Low Risk,13000.0
POL010953,C3,0.0,0.11,Moderate,21000.0
POL034243,C8,0.0,0.02,Low Risk,12000.0
POL056714,C8,0.0,0.08,Moderate,18000.0
POL024248,C5,5.8,0.0,Low Risk,10000.0
POL038484,C14,0.0,0.02,Low Risk,12000.0
POL043544,C2,0.0,0.02,Low Risk,12000.0
POL021977,C4,0.0,0.01,Low Risk,11000.0
POL042572,C9,0.0,0.0,Low Risk,10000.0
POL035610,C5,5.8,0.0,Low Risk,10000.0
POL014019,C16,0.0,0.01,Low Risk,11000.0
POL049653,C8,0.0,0.0,Low Risk,10000.0
POL031337,C8,0.0,0.02,Low Risk,12000.0
POL043623,C2,0.0,0.05,Low Risk,15000.0
POL040623,C8,0.0,0.0,Low Risk,10000.0
POL014379,C11,0.0,0.01,Low Risk,11000.0
POL017871,C5,5.8,0.02,Low Risk,12000.0
POL035547,C3,0.0,0.03,Low Risk,13000.0
POL002808,C5,5.8,0.03936039937704,Low Risk,13936.039937704
POL024601,C8,0.0,0.0,Low Risk,10000.0
POL016254,C14,0.0,0.12,Moderate,22000.0
POL023760,C5,5.8,0.09,Moderate,19000.0
POL056603,C3,0.0,0.05,Low Risk,15000.0
POL055746,C14,0.0,0.02,Low Risk,12000.0
POL028545,C8,0.0,0.0,Low Risk,10000.0
POL041305,C8,0.0,0.01,Low Risk,11000.0
POL028622,C14,0.0,0.03,Low Risk,13000.0
POL032769,C3,0.0,0.01,Low Risk,11000.0
POL037193,C8,0.0,0.0,Low Risk,10000.0
POL029407,C8,0.0,0.7,High Risk,80000.0
POL000770,C2,0.0,0.03,Low Risk,13000.0
POL055078,C8,0.0,0.0,Low Risk,10000.0
POL014757,C11,0.0,0.01,Low Risk,11000.0
POL027827,C3,0.0,0.0,Low Risk,10000.0
POL018023,C3,0.0,0.09,Moderate,19000.0
POL050143,C21,0.0,0.06,Moderate,16000.0
POL037004,C8,0.0,0.09,Moderate,19000.0
POL001127,C8,0.0,0.02,Low Risk,12000.0
POL056827,C14,0.0,0.03,Low Risk,13000.0
POL050411,C3,0.0,0.02,Low Risk,12000.0
POL028176,C10,0.0,0.01,Low Risk,11000.0
POL032032,C13,0.0,0.07,Moderate,17000.0
POL032166,C3,0.0,0.01,Low Risk,11000.0
POL042139,C12,0.0,0.6,High Risk,70000.0
POL058380,C3,0.0,0.0,Low Risk,10000.0
POL022591,C5,5.8,0.01,Low Risk,11000.0
POL001489,C3,0.0,0.0,Low Risk,10000.0
POL044623,C3,0.0,0.11,Moderate,21000.0
POL028906,C3,0.0,0.0,Low Risk,10000.0
POL044058,C3,0.0,0.0,Low Risk,10000.0
POL030487,C8,0.0,0.0,Low Risk,10000.0
POL020389,C2,0.0,0.02,Low Risk,12000.0
POL001686,C10,0.0,0.1787976980609973,High Risk,27879.76980609973
POL000228,C7,0.0,0.0,Low Risk,10000.0
POL026831,C8,0.0,0.02,Low Risk,12000.0
POL052226,C5,5.8,0.17,High Risk,27000.0
POL016582,C5,5.8,0.04,Low Risk,14000.0
POL036238,C9,0.0,0.01,Low Risk,11000.0
POL013410,C13,0.0,0.02,Low Risk,12000.0
POL000343,C13,0.0,0.0,Low Risk,10000.0
POL040849,C10,0.0,0.21,High Risk,31000.0
POL056954,C14,0.0,0.02,Low Risk,12000.0
POL020473,C3,0.0,0.01,Low Risk,11000.0
POL045258,C5,5.8,0.0,Low Risk,10000.0
POL028557,C3,0.0,0.03,Low Risk,13000.0
POL023316,C8,0.0,0.0,Low Risk,10000.0
POL046772,C1,12.5,0.0,Low Risk,10000.0
POL043709,C12,0.0,0.02,Low Risk,12000.0
POL056243,C10,0.0,0.02,Low Risk,12000.0
POL028738,C22,0.9,0.65,High Risk,75000.0
POL002459,C8,0.0,0.06,Moderate,16000.0
POL056595,C5,5.8,0.0,Low Risk,10000.0
POL006263,C3,0.0,0.04,Low Risk,14000.0
POL053230,C3,0.0,0.0,Low Risk,10000.0
POL028462,C13,0.0,0.03,Low Risk,13000.0
POL018819,C12,0.0,0.0,Low Risk,10000.0
POL013305,C8,0.0,0.0993603993770401,Moderate,19936.03993770401
POL011508,C11,0.0,0.02,Low Risk,12000.0
POL016357,C11,0.0,0.03,Low Risk,13000.0
POL027728,C8,0.0,0.0,Low Risk,10000.0
POL003971,C13,0.0,0.0,Low Risk,10000.0
POL039567,C2,0.0,0.04,Low Risk,14000.0
POL042578,C8,0.0,0.03,Low Risk,13000.0
POL038005,C5,5.8,0.03,Low Risk,13000.0
POL015620,C13,0.0,0.01,Low Risk,11000.0
POL025890,C8,0.0,0.01,Low Risk,11000.0
POL037410,C2,0.0,0.01,Low Risk,11000.0
POL014373,C7,0.0,0.06,Moderate,16000.0
POL045413,C5,5.8,0.03,Low Risk,13000.0
POL050215,C2,0.0,0.0,Low Risk,10000.0
POL039575,C8,0.0,0.0,Low Risk,10000.0
POL053073,C5,5.8,0.01,Low Risk,11000.0
POL054357,C10,0.0,0.0787976980609973,Moderate,17879.76980609973
POL014316,C3,0.0,0.0,Low Risk,10000.0
POL050363,C6,0.1,0.03,Low Risk,13000.0
POL041319,C8,0.0,0.01,Low Risk,11000.0
POL047162,C8,0.0,0.01,Low Risk,11000.0
POL011273,C7,0.0,0.04,Low Risk,14000.0
POL022423,C5,5.8,0.01,Low Risk,11000.0
POL049398,C1,12.5,0.01,Low Risk,11000.0
POL053688,C1,12.5,0.02,Low Risk,12000.0
POL051790,C13,0.0,0.0,Low Risk,10000.0
POL032374,C12,0.0,0.11,Moderate,21000.0
POL023633,C14,0.0,0.02,Low Risk,12000.0
POL028764,C5,5.8,0.01,Low Risk,11000.0
POL001255,C2,0.0,0.04,Low Risk,14000.0
POL022385,C1,12.5,0.03,Low Risk,13000.0
POL049194,C5,5.8,0.01,Low Risk,11000.0
POL021329,C3,0.0,0.01,Low Risk,11000.0
POL029373,C5,5.8,0.02,Low Risk,12000.0
POL042413,C8,0.0,0.0,Low Risk,10000.0
POL007637,C19,0.2,0.01,Low Risk,11000.0
POL051410,C4,0.0,0.0,Low Risk,10000.0
POL054377,C8,0.0,0.02,Low Risk,12000.0
POL049644,C8,0.0,0.03,Low Risk,13000.0
POL005704,C14,0.0,0.22,High Risk,32000.0
POL051161,C2,0.0,0.05,Low Risk,15000.0
POL052898,C8,0.0,0.0,Low Risk,10000.0
POL018162,C10,0.0,0.02,Low Risk,12000.0
POL037070,C14,0.0,0.04,Low Risk,14000.0
POL055948,C2,0.0,0.01,Low Risk,11000.0
POL039867,C1,12.5,0.0,Low Risk,10000.0
POL034763,C8,0.0,0.01,Low Risk,11000.0
POL018687,C2,0.0,0.01,Low Risk,11000.0
POL031374,C16,0.0,0.0,Low Risk,10000.0
POL018240,C13,0.0,0.0,Low Risk,10000.0
POL019202,C4,0.0,0.0,Low Risk,10000.0
POL052646,C19,0.2,0.01,Low Risk,11000.0
POL002527,C2,0.0,0.0,Low Risk,10000.0
POL057054,C5,5.8,0.0,Low Risk,10000.0
POL033499,C8,0.0,0.0,Low Risk,10000.0
POL027556,C6,0.1,0.1,Moderate,20000.0
POL023354,C6,0.1,0.09,Moderate,19000.0
POL031365,C8,0.0,0.0,Low Risk,10000.0
POL041394,C8,0.0,0.01,Low Risk,11000.0
POL008151,C10,0.0,0.01,Low Risk,11000.0
POL020342,C2,0.0,0.0,Low Risk,10000.0
POL044837,C8,0.0,0.04,Low Risk,14000.0
POL049275,C15,0.0,0.03,Low Risk,13000.0
POL027887,C2,0.0,0.0,Low Risk,10000.0
POL008279,C16,0.0,0.05,Low Risk,15000.0
POL019928,C13,0.0,0.11,Moderate,21000.0
POL022002,C13,0.0,0.03,Low Risk,13000.0
POL004627,C8,0.0,0.03,Low Risk,13000.0
POL029042,C8,0.0,0.01,Low Risk,11000.0
POL006550,C8,0.0,0.39,High Risk,49000.0
POL038329,C5,5.8,0.03,Low Risk,13000.0
POL052059,C14,0.0,0.0,Low Risk,10000.0
POL029270,C8,0.0,0.07,Moderate,17000.0
POL009500,C11,0.0,0.01,Low Risk,11000.0
POL032535,C3,0.0,0.01,Low Risk,11000.0
POL003129,C3,0.0,0.0,Low Risk,10000.0
POL024299,C2,0.0,0.04,Low Risk,14000.0
POL014952,C7,0.0,0.0,Low Risk,10000.0
POL013699,C8,0.0,0.04,Low Risk,14000.0
